# DML
# CONTEXT-DATABASE: covid19
Casos_confirmados_comunal,Region="Arica_y_Parinacota",Codigo_region="15",Comuna="Arica",Codigo_comuna="15101.0" Poblacion=247552.0,Casos_confirmados=6.0 1585526400000000000
Casos_confirmados_comunal,Region="Arica_y_Parinacota",Codigo_region="15",Comuna="Camarones",Codigo_comuna="15102.0" Poblacion=1233.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Arica_y_Parinacota",Codigo_region="15",Comuna="General_Lagos",Codigo_comuna="15202.0" Poblacion=810.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Arica_y_Parinacota",Codigo_region="15",Comuna="Putre",Codigo_comuna="15201.0" Poblacion=2515.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Arica_y_Parinacota",Codigo_region="15",Comuna="Desconocido_Arica_y_Parinacota",Codigo_comuna="0.0" Poblacion=0.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Tarapaca",Codigo_region="1",Comuna="Alto_Hospicio",Codigo_comuna="1107.0" Poblacion=129999.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Tarapaca",Codigo_region="1",Comuna="Camina",Codigo_comuna="1402.0" Poblacion=1375.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Tarapaca",Codigo_region="1",Comuna="Colchane",Codigo_comuna="1403.0" Poblacion=1583.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Tarapaca",Codigo_region="1",Comuna="Huara",Codigo_comuna="1404.0" Poblacion=3000.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Tarapaca",Codigo_region="1",Comuna="Iquique",Codigo_comuna="1101.0" Poblacion=223463.0,Casos_confirmados=5.0 1585526400000000000
Casos_confirmados_comunal,Region="Tarapaca",Codigo_region="1",Comuna="Pica",Codigo_comuna="1405.0" Poblacion=5958.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Tarapaca",Codigo_region="1",Comuna="Pozo_Almonte",Codigo_comuna="1401.0" Poblacion=17395.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Tarapaca",Codigo_region="1",Comuna="Desconocido_Tarapaca",Codigo_comuna="0.0" Poblacion=0.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Antofagasta",Codigo_comuna="2101.0" Poblacion=425725.0,Casos_confirmados=29.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Calama",Codigo_comuna="2201.0" Poblacion=190336.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Maria_Elena",Codigo_comuna="2302.0" Poblacion=6814.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Mejillones",Codigo_comuna="2102.0" Poblacion=14776.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Ollague",Codigo_comuna="2202.0" Poblacion=287.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="San_Pedro_de_Atacama",Codigo_comuna="2203.0" Poblacion=10434.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Sierra_Gorda",Codigo_comuna="2103.0" Poblacion=1746.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Taltal",Codigo_comuna="2104.0" Poblacion=13657.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Tocopilla",Codigo_comuna="2301.0" Poblacion=28079.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Antofagasta",Codigo_region="2",Comuna="Desconocido_Antofagasta",Codigo_comuna="0.0" Poblacion=0.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Alto_del_Carmen",Codigo_comuna="3302.0" Poblacion=5729.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Caldera",Codigo_comuna="3102.0" Poblacion=19426.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Chanaral",Codigo_comuna="3201.0" Poblacion=13164.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Copiapo",Codigo_comuna="3101.0" Poblacion=171766.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Diego_de_Almagro",Codigo_comuna="3202.0" Poblacion=14358.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Freirina",Codigo_comuna="3303.0" Poblacion=7681.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Huasco",Codigo_comuna="3304.0" Poblacion=11264.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Tierra_Amarilla",Codigo_comuna="3103.0" Poblacion=14312.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Vallenar",Codigo_comuna="3301.0" Poblacion=57009.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Atacama",Codigo_region="3",Comuna="Desconocido_Atacama",Codigo_comuna="0.0" Poblacion=0.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Andacollo",Codigo_comuna="4103.0" Poblacion=11791.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Canela",Codigo_comuna="4202.0" Poblacion=9546.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Combarbala",Codigo_comuna="4302.0" Poblacion=13884.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Coquimbo",Codigo_comuna="4102.0" Poblacion=256735.0,Casos_confirmados=17.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Illapel",Codigo_comuna="4201.0" Poblacion=32801.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="La_Higuera",Codigo_comuna="4104.0" Poblacion=4450.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="La_Serena",Codigo_comuna="4101.0" Poblacion=249656.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Los_Vilos",Codigo_comuna="4203.0" Poblacion=23374.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Monte_Patria",Codigo_comuna="4303.0" Poblacion=32527.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Ovalle",Codigo_comuna="4301.0" Poblacion=121269.0,Casos_confirmados=4.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Paiguano",Codigo_comuna="4105.0" Poblacion=4675.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Punitaqui",Codigo_comuna="4304.0" Poblacion=12165.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Rio_Hurtado",Codigo_comuna="4305.0" Poblacion=4372.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Salamanca",Codigo_comuna="4204.0" Poblacion=29110.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Vicuna",Codigo_comuna="4106.0" Poblacion=29741.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Coquimbo",Codigo_region="4",Comuna="Desconocido_Coquimbo",Codigo_comuna="0.0" Poblacion=0.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Algarrobo",Codigo_comuna="5602.0" Poblacion=15174.0,Casos_confirmados=7.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Cabildo",Codigo_comuna="5402.0" Poblacion=20663.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Calera",Codigo_comuna="5502.0" Poblacion=53591.0,Casos_confirmados=6.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Calle_Larga",Codigo_comuna="5302.0" Poblacion=16482.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Cartagena",Codigo_comuna="5603.0" Poblacion=25357.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Casablanca",Codigo_comuna="5102.0" Poblacion=29170.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Catemu",Codigo_comuna="5702.0" Poblacion=15213.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Concon",Codigo_comuna="5103.0" Poblacion=45889.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="El_Quisco",Codigo_comuna="5604.0" Poblacion=17742.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="El_Tabo",Codigo_comuna="5605.0" Poblacion=14338.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Hijuelas",Codigo_comuna="5503.0" Poblacion=19099.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Isla_de_Pascua",Codigo_comuna="5201.0" Poblacion=8277.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Juan_Fernandez",Codigo_comuna="5104.0" Poblacion=1033.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="La_Cruz",Codigo_comuna="5504.0" Poblacion=25321.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="La_Ligua",Codigo_comuna="5401.0" Poblacion=37739.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Limache",Codigo_comuna="5802.0" Poblacion=49931.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Llaillay",Codigo_comuna="5703.0" Poblacion=26533.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Los_Andes",Codigo_comuna="5301.0" Poblacion=68093.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Nogales",Codigo_comuna="5506.0" Poblacion=23490.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Olmue",Codigo_comuna="5803.0" Poblacion=19266.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Panquehue",Codigo_comuna="5704.0" Poblacion=7633.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Papudo",Codigo_comuna="5403.0" Poblacion=6201.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Petorca",Codigo_comuna="5404.0" Poblacion=10558.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Puchuncavi",Codigo_comuna="5105.0" Poblacion=20071.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Putaendo",Codigo_comuna="5705.0" Poblacion=17645.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Quillota",Codigo_comuna="5501.0" Poblacion=97572.0,Casos_confirmados=6.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Quilpue",Codigo_comuna="5801.0" Poblacion=167085.0,Casos_confirmados=11.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Quintero",Codigo_comuna="5107.0" Poblacion=36135.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Rinconada",Codigo_comuna="5303.0" Poblacion=11263.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="San_Antonio",Codigo_comuna="5601.0" Poblacion=96761.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="San_Esteban",Codigo_comuna="5304.0" Poblacion=20643.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="San_Felipe",Codigo_comuna="5701.0" Poblacion=83494.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Santa_Maria",Codigo_comuna="5706.0" Poblacion=16367.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Santo_Domingo",Codigo_comuna="5606.0" Poblacion=11934.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Valparaiso",Codigo_comuna="5101.0" Poblacion=315732.0,Casos_confirmados=16.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Villa_Alemana",Codigo_comuna="5804.0" Poblacion=139310.0,Casos_confirmados=6.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Vina_del_Mar",Codigo_comuna="5109.0" Poblacion=361371.0,Casos_confirmados=29.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Zapallar",Codigo_comuna="5405.0" Poblacion=7994.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Valparaiso",Codigo_region="5",Comuna="Desconocido_Valparaiso",Codigo_comuna="0.0" Poblacion=0.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Alhue",Codigo_comuna="13502.0" Poblacion=7405.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Buin",Codigo_comuna="13402.0" Poblacion=109641.0,Casos_confirmados=7.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Calera_de_Tango",Codigo_comuna="13403.0" Poblacion=28525.0,Casos_confirmados=6.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Cerrillos",Codigo_comuna="13102.0" Poblacion=88956.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Cerro_Navia",Codigo_comuna="13103.0" Poblacion=142465.0,Casos_confirmados=19.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Colina",Codigo_comuna="13301.0" Poblacion=180353.0,Casos_confirmados=32.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Conchali",Codigo_comuna="13104.0" Poblacion=139195.0,Casos_confirmados=14.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Curacavi",Codigo_comuna="13503.0" Poblacion=36430.0,Casos_confirmados=5.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="El_Bosque",Codigo_comuna="13105.0" Poblacion=172000.0,Casos_confirmados=18.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="El_Monte",Codigo_comuna="13602.0" Poblacion=40014.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Estacion_Central",Codigo_comuna="13106.0" Poblacion=206792.0,Casos_confirmados=16.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Huechuraba",Codigo_comuna="13107.0" Poblacion=112528.0,Casos_confirmados=17.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Independencia",Codigo_comuna="13108.0" Poblacion=142065.0,Casos_confirmados=15.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Isla_de_Maipo",Codigo_comuna="13603.0" Poblacion=40171.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="La_Cisterna",Codigo_comuna="13109.0" Poblacion=100434.0,Casos_confirmados=10.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="La_Florida",Codigo_comuna="13110.0" Poblacion=402433.0,Casos_confirmados=43.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="La_Granja",Codigo_comuna="13111.0" Poblacion=122557.0,Casos_confirmados=5.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="La_Pintana",Codigo_comuna="13112.0" Poblacion=189335.0,Casos_confirmados=0.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="La_Reina",Codigo_comuna="13113.0" Poblacion=100252.0,Casos_confirmados=24.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Lampa",Codigo_comuna="13302.0" Poblacion=126898.0,Casos_confirmados=10.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Las_Condes",Codigo_comuna="13114.0" Poblacion=330759.0,Casos_confirmados=181.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Lo_Barnechea",Codigo_comuna="13115.0" Poblacion=124076.0,Casos_confirmados=68.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Lo_Espejo",Codigo_comuna="13116.0" Poblacion=103865.0,Casos_confirmados=4.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Lo_Prado",Codigo_comuna="13117.0" Poblacion=104403.0,Casos_confirmados=14.0 1585526400000000000
Casos_confirmados_comunal,Region="Metropolitana",Codigo_region="13",Comuna="Macul",Codigo_comuna="13118.0" Poblacion=134635.0,Casos_confirmados=10.0 1585526400000000000
